,GPS time,SatPRN (ID),Sat.X,Sat.Y,Sat.Z,Pseudo-Range,CN0,Doppler
19,2024-04-13 16:53:54.426041+00:00,G10,-1626501.006911113,17331678.165967982,20168398.49714693,22840689.199819587,49.4,2031.6387791477691
20,2024-04-13 16:53:54.426041+00:00,G21,15758766.173984352,1898837.2765154084,21854998.82573954,21703774.791388184,46.6,-1642.6938179204683
21,2024-04-13 16:53:54.426041+00:00,G27,23097202.325449765,13303562.906434841,-3024329.9853714406,22216840.615703195,41.8,3008.74167339516
22,2024-04-13 16:53:54.426041+00:00,G32,5168924.809042597,25826449.37859963,-3453295.7093686997,23753475.836136032,48.5,1474.2626278295654
23,2024-04-13 16:53:54.426041+00:00,G28,7804106.307497054,17847266.73796886,18356013.276138343,21298929.899863232,25.7,-1865.0588014190928
24,2024-04-13 16:53:55.426041+00:00,G02,14634640.578020563,-4871100.385080923,22088706.094381887,22747533.88966919,40.9,-2484.8114662319185
25,2024-04-13 16:53:55.426041+00:00,G03,23139970.13875702,-12054947.730469286,4452366.880521359,24087135.33902255,26.1,-2466.3426215748045
26,2024-04-13 16:53:55.426041+00:00,G08,25027022.07980099,4786444.359818455,8126078.1321030455,21199216.081258405,38.7,1113.424628560222
27,2024-04-13 16:53:55.426041+00:00,G10,-1628640.3109857654,17333011.334937595,20167035.457994778,22841076.837661322,43.5,2024.0477431206482
28,2024-04-13 16:53:55.426041+00:00,G21,15759204.390443947,1901457.532013134,21854542.97611644,21703459.116472118,45.4,-1646.4785183831634
29,2024-04-13 16:53:55.426041+00:00,G27,23096790.083593793,13303627.79171246,-3027451.0421316437,22217410.50423249,40.1,3008.616991105188
30,2024-04-13 16:53:55.426041+00:00,G28,5168696.831624981,25826912.603992574,-3450158.780773524,23755343.52840777,35.6,-2502.303846630936
31,2024-04-13 16:53:55.426041+00:00,G32,7801985.005542928,17846417.76905237,18357740.658303924,21299212.593254283,48.5,1468.6733996225464
32,2024-04-13 16:53:56.426041+00:00,G02,14635094.173222909,-4868448.993377693,22089023.707681313,22747057.221464112,44.9,-2488.6323854575103
33,2024-04-13 16:53:56.426041+00:00,G08,25027866.96120423,4787093.506100158,8123174.148416854,21199435.228045594,35.9,1113.774235778183
34,2024-04-13 16:53:56.426041+00:00,G10,-1630779.3949921867,17334344.54278957,20165671.993728593,22841460.252550367,41.3,2024.5838128635223
35,2024-04-13 16:53:56.426041+00:00,G21,15759642.754154643,1904077.6952364217,21854086.684464406,21703144.62817086,47.4,-1648.453562781125
36,2024-04-13 16:53:56.426041+00:00,G27,23096377.497063693,13303692.533152953,-3030572.0362848532,22217987.617151927,39.7,3009.7250288338073
37,2024-04-13 16:53:56.426041+00:00,G28,5168468.837512508,25827375.454364292,-3447021.754161203,23754857.256107263,38.7,-2500.979297625
38,2024-04-13 16:53:56.426041+00:00,G32,7799863.459070533,17845568.833458506,18359467.658829365,21299492.285207883,48.9,1468.7838187713776
39,2024-04-13 16:53:57.426041+00:00,G02,14635547.934660677,-4865797.594572751,22089340.870711714,22746587.742748752,46.2,-2482.5314470295652
40,2024-04-13 16:53:57.426041+00:00,G08,23139242.501698636,-12053934.054609507,4458701.712114238,24083831.64164655,37.0,1117.8215222718795
41,2024-04-13 16:53:57.426041+00:00,G10,25028711.548887122,4787742.454915313,8120269.995327829,21199642.683186904,41.4,2033.330163323044
42,2024-04-13 16:53:57.426041+00:00,G21,-1632918.25883264,17335677.78943325,20164308.1044125,22841847.576288186,43.7,-1641.5676708104004
43,2024-04-13 16:53:57.426041+00:00,G27,15760081.265101964,1906697.7661432135,21853629.950793028,21702829.267358713,42.4,3017.056924420203
44,2024-04-13 16:53:57.426041+00:00,G28,23095964.56583222,13303757.130808903,-3033692.9678732753,22218561.728633914,36.8,-2491.3949475584564
45,2024-04-13 16:53:57.426041+00:00,G32,5168240.828453019,25827837.92605218,-3443884.654355045,23754382.98955656,51.4,1478.2500572084746
46,2024-04-13 16:53:57.426041+00:00,G03,7797741.668138775,17844719.931244783,18361194.277661305,21299772.012061924,22.2,-1834.8797173727876
47,2024-04-13 16:53:58.426041+00:00,G02,14636001.86235392,-4863146.188584917,22089657.583485432,22746108.980517548,43.0,-2481.3527346352935
48,2024-04-13 16:53:58.426041+00:00,G03,23138878.236811876,-12053426.850471737,4461868.946930414,24085702.93956946,37.0,-2458.167598060977
49,2024-04-13 16:53:58.426041+00:00,G08,25029555.842780422,4788391.20627442,8117365.672996037,21199848.672509916,43.7,1120.7879351091296
50,2024-04-13 16:53:58.426041+00:00,G10,-1635056.9025447583,17337011.074862063,20162943.79002451,22842228.024640217,38.5,2038.018730258029
51,2024-04-13 16:53:58.426041+00:00,G21,15760519.923258426,1909317.7446132344,21853172.775125466,21702519.874521032,49.6,-1639.8625042740232
52,2024-04-13 16:53:58.426041+00:00,G27,23095551.289898757,13303821.584728386,-3036813.836739284,22219141.80809037,39.2,3017.043783099152
53,2024-04-13 16:53:58.426041+00:00,G28,5168012.804393136,25828300.019053843,-3440747.481402782,23753918.913933016,39.0,-2487.381075277432
54,2024-04-13 16:53:58.426041+00:00,G32,7795619.632812711,17843871.0624708,18362920.514741756,21300055.612864297,47.8,1481.7047823047787
55,2024-04-13 16:53:59.426041+00:00,G02,14636455.956279632,-4860494.7755844975,22089973.845984723,22745632.905619875,41.7,-2480.816985412445
56,2024-04-13 16:53:59.426041+00:00,G03,23138513.668714173,-12052919.394217001,4465036.110534395,24085234.65189963,35.5,-2461.3644647966585
57,2024-04-13 16:53:59.426041+00:00,G08,25030399.842822723,4789039.760194566,8114461.181554461,21200060.629807398,46.1,1119.5670743314865
58,2024-04-13 16:53:59.426041+00:00,G10,-1637195.3259651912,17338344.398944348,20161579.050670728,22842618.943122886,40.1,2036.6953030721832
59,2024-04-13 16:53:59.426041+00:00,G21,15760958.728622686,1911937.6306832824,21852715.157457583,21702205.386219773,49.5,-1640.0275720872255
60,2024-04-13 16:53:59.426041+00:00,G27,23095137.669228863,13303885.894964872,-3039934.6429802966,22219712.3248275,38.5,3011.101341823883
61,2024-04-13 16:53:59.426041+00:00,G28,5167784.765270568,25828761.733386178,-3437610.235220305,23753450.615356784,37.3,-2490.872499916672
62,2024-04-13 16:53:59.426041+00:00,G32,7793497.353083547,17843022.227166805,18364646.37007263,21300336.526333142,44.7,1481.155410980841
63,2024-04-13 16:54:00.426041+00:00,G02,14636910.21642518,-4857843.355681109,22090289.65819919,22745164.61351932,42.8,-2479.6712865808136
64,2024-04-13 16:54:00.426041+00:00,G03,23138148.800276164,-12052411.6897502,4468203.178244211,24084756.52230699,34.1,-2461.0461884112033
65,2024-04-13 16:54:00.426041+00:00,G08,25031243.54899787,4789688.116727776,8111556.5209802445,21200269.89977135,47.5,1118.8354072429686
66,2024-04-13 16:54:00.426041+00:00,G10,-1639333.5290692514,17339677.761634715,20160213.886368938,22843018.27261051,38.9,2036.7896962197326
67,2024-04-13 16:54:00.426041+00:00,G21,15761397.681171078,1914557.4242559555,21852257.097808544,21701890.025407627,49.4,-1638.709593741815
68,2024-04-13 16:54:00.426041+00:00,G27,23094723.703812163,13303950.061568344,-3043055.38651061,22220275.33797101,37.0,3012.9475371715394
69,2024-04-13 16:54:00.426041+00:00,G28,5167556.711026728,25829223.069058105,-3434472.915777534,23752968.845212452,36.6,-2492.948668382721
70,2024-04-13 16:54:00.426041+00:00,G32,7791374.829016364,17842173.425392583,18366371.843595777,21300618.626416795,44.2,1481.7599117491882
71,2024-04-13 16:54:01.426041+00:00,G02,14637364.642792435,-4855191.928899638,22090605.020128507,22744699.636960126,44.0,-2481.7724556088624
72,2024-04-13 16:54:01.426041+00:00,G03,23137783.631565005,-12051903.737070898,4471370.149767799,24084289.73535588,37.7,-2465.908797720108
73,2024-04-13 16:54:01.426041+00:00,G08,25032086.961229336,4790336.275879034,8108651.6914588325,21200489.325762026,47.1,1114.7478954860549
74,2024-04-13 16:54:01.426041+00:00,G10,-1641471.5119589418,17341011.162966784,20158848.297056004,22843406.189655732,39.7,2036.1651629497835
